key,name,threat_type,criticality,status,impact,likelihood,risk_level,pos_x,pos_y,width,height
dg_df_0287_th_spoofing_4_718e8a,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0288_th_elevation_of_privilege_1_e23d63,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0288_th_information_disclosure_2_e0e0be,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0288_th_spoofing_3_777969,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0289_th_elevation_of_privilege_1_a0953a,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0289_th_information_disclosure_2_664de1,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0289_th_man-in-the-middle_3_0a3edd,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0289_th_sql_injection_4_bfe5d2,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0289_th_spoofing_5_126d9b,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0289_th_tampering_6_11cdff,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0290_th_information_disclosure_1_2292f8,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0290_th_malware_upload_2_30eefa,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0290_th_man-in-the-middle_3_81aec9,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0290_th_tampering_4_bb460f,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0291_th_information_disclosure_1_e6cf95,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0291_th_man-in-the-middle_2_9d93aa,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0292_th_elevation_of_privilege_1_865a5f,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0292_th_information_disclosure_2_d2f1bd,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0292_th_spoofing_3_95d048,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0293_th_elevation_of_privilege_1_380af4,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0293_th_information_disclosure_2_d95262,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0293_th_sql_injection_3_d0a65d,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0293_th_spoofing_4_818982,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0293_th_tampering_5_9b93d3,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0294_th_information_disclosure_1_b1b4a6,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0294_th_malware_upload_2_e07835,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0294_th_man-in-the-middle_3_233cd7,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0294_th_tampering_4_64ab30,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0295_th_information_disclosure_1_932330,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0295_th_malware_upload_2_f7c570,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0295_th_man-in-the-middle_3_f11806,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0295_th_tampering_4_af7536,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0296_th_information_disclosure_1_3dda00,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0296_th_malware_upload_2_27e7b6,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0296_th_man-in-the-middle_3_e081c1,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0296_th_tampering_4_f1fddf,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0297_th_elevation_of_privilege_1_e984be,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0297_th_information_disclosure_2_7cfd92,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0297_th_man-in-the-middle_3_85b982,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0297_th_sql_injection_4_4f8564,SQL Injection,SQL Injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0297_th_spoofing_5_15c69d,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0297_th_tampering_6_572424,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0298_th_elevation_of_privilege_1_c4cd32,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0298_th_information_disclosure_2_33e95e,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0298_th_man-in-the-middle_3_9bbd5a,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0298_th_spoofing_4_2361e9,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0299_th_elevation_of_privilege_1_86213b,Elevation of Privilege,Elevation of Privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0299_th_information_disclosure_2_592e1a,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0299_th_spoofing_3_153e9e,Spoofing,Spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0300_th_information_disclosure_1_36e490,Information Disclosure,Information Disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0300_th_malware_upload_2_4cdbd4,Malware Upload,Malware Upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0300_th_man-in-the-middle_3_c1e542,Man-in-the-Middle,Man-in-the-Middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_df_0300_th_tampering_4_652770,Tampering,Tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0081_th_malware_upload_1_7fb1f2,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0081_th_tampering_2_f40fef,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0082_th_information_disclosure_1_847fe0,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0082_th_malware_upload_2_47ad54,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0082_th_man_in_the_middle_3_e02dcc,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0082_th_tampering_4_208204,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0083_th_information_disclosure_1_687efb,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0083_th_malware_upload_2_f0b596,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0083_th_man_in_the_middle_3_abdebb,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0083_th_tampering_4_5d240f,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0084_th_information_disclosure_1_d72fe8,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0084_th_malware_upload_2_1ee3a0,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0084_th_man_in_the_middle_3_13c242,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0084_th_tampering_4_84348a,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0085_th_information_disclosure_1_9c777d,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0085_th_malware_upload_2_4c4f67,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0085_th_man_in_the_middle_3_ebecc7,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0085_th_tampering_4_430766,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0086_th_information_disclosure_1_7154ae,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0086_th_malware_upload_2_8f4c92,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0086_th_man_in_the_middle_3_89bc28,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0086_th_tampering_4_13a276,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0087_th_elevation_of_privilege_1_61a028,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0087_th_information_disclosure_2_9cb85c,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0087_th_malware_upload_3_472f4a,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0087_th_man_in_the_middle_4_ec80a5,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0087_th_spoofing_5_e7c88b,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0087_th_tampering_6_e857bd,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0088_th_elevation_of_privilege_1_8e2575,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0088_th_information_disclosure_2_b4464f,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0088_th_malware_upload_3_5055b6,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0088_th_man_in_the_middle_4_622e0c,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0088_th_spoofing_5_64edda,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0088_th_tampering_6_f22c92,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0089_th_elevation_of_privilege_1_c8d72f,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0089_th_information_disclosure_2_6e1032,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0089_th_malware_upload_3_f7aa3a,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0089_th_man_in_the_middle_4_e34b9c,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0089_th_spoofing_5_336206,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0089_th_tampering_6_4e2613,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0090_th_malware_upload_1_d83d75,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0090_th_tampering_2_c92f44,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0091_th_information_disclosure_1_698eaf,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0091_th_malware_upload_2_a9c2f4,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0091_th_man_in_the_middle_3_724c9c,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0091_th_tampering_4_b989ee,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0092_th_information_disclosure_1_5e318c,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0092_th_malware_upload_2_c11c84,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0092_th_man_in_the_middle_3_44393b,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0092_th_tampering_4_c6a666,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0093_th_information_disclosure_1_1d3dd4,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0093_th_malware_upload_2_01320d,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0093_th_man_in_the_middle_3_c518d9,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0093_th_tampering_4_0e1866,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0094_th_elevation_of_privilege_1_47ffe7,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0094_th_information_disclosure_2_eb12b7,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0094_th_malware_upload_3_ee10f7,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0094_th_man_in_the_middle_4_e5d607,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0094_th_spoofing_5_2b93c2,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0094_th_tampering_6_3ebc92,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0095_th_information_disclosure_1_b18f1a,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0095_th_malware_upload_2_9c2ba2,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0095_th_man_in_the_middle_3_fb6700,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0095_th_tampering_4_e5775d,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0096_th_malware_upload_1_8805c7,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0096_th_tampering_2_9dfad9,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0097_th_information_disclosure_1_66842e,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0097_th_malware_upload_2_c34311,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0097_th_man_in_the_middle_3_5a1ec5,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0097_th_tampering_4_62b719,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0098_th_elevation_of_privilege_1_15b4a7,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0098_th_information_disclosure_2_05ed9e,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0098_th_malware_upload_3_735c37,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0098_th_man_in_the_middle_4_328df4,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0098_th_spoofing_5_edee48,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0098_th_tampering_6_7958a3,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0099_th_information_disclosure_1_9bebcb,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0099_th_malware_upload_2_aa576d,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0099_th_man_in_the_middle_3_d5271b,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0099_th_tampering_4_ce3fce,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0100_th_information_disclosure_1_db5cec,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0100_th_malware_upload_2_e2ed81,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0100_th_man_in_the_middle_3_9bf391,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0100_th_sql_injection_4_dd960c,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0100_th_tampering_5_ef0966,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0121_th_elevation_of_privilege_1_c4fb7b,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0121_th_information_disclosure_2_7888a5,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0121_th_malware_upload_3_e635b6,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0121_th_man_in_the_middle_4_225a8b,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0121_th_spoofing_5_a9930c,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0121_th_tampering_6_78b11c,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0122_th_malware_upload_1_0f4632,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0122_th_tampering_2_b7fc0b,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0123_th_information_disclosure_1_f376b7,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0123_th_malware_upload_2_edb603,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0123_th_man_in_the_middle_3_e980da,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0123_th_tampering_4_f9d534,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0124_th_information_disclosure_1_6517fe,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0124_th_malware_upload_2_188c68,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0124_th_man_in_the_middle_3_5e48d5,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0124_th_tampering_4_dae524,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0125_th_information_disclosure_1_16a889,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0125_th_malware_upload_2_df2b1f,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0125_th_man_in_the_middle_3_72b2a0,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0125_th_tampering_4_ef2b2f,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0126_th_information_disclosure_1_9f5466,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0126_th_malware_upload_2_2b16ee,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0126_th_man_in_the_middle_3_b73cd1,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0126_th_tampering_4_e30336,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0127_th_information_disclosure_1_662aaa,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0127_th_malware_upload_2_0ae803,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0127_th_man_in_the_middle_3_b22a9c,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0127_th_tampering_4_5783a0,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0128_th_malware_upload_1_fad6f4,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0128_th_tampering_2_89e652,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0129_th_information_disclosure_1_11e1c1,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0129_th_malware_upload_2_c67274,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0129_th_man_in_the_middle_3_6e191d,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0129_th_tampering_4_3f4037,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0130_th_information_disclosure_1_d1ec42,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0130_th_malware_upload_2_e62987,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0130_th_man_in_the_middle_3_d5a3dd,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0130_th_tampering_4_143711,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0131_th_elevation_of_privilege_1_fddf87,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0131_th_information_disclosure_2_81a77c,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0131_th_malware_upload_3_d23f2c,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0131_th_man_in_the_middle_4_f79b0b,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0131_th_spoofing_5_6cdd76,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0131_th_tampering_6_034c3c,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0132_th_information_disclosure_1_b89b54,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0132_th_malware_upload_2_5dbfc0,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0132_th_man_in_the_middle_3_575ee5,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0132_th_tampering_4_5d15ab,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0133_th_information_disclosure_1_0d0411,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0133_th_malware_upload_2_937318,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0133_th_man_in_the_middle_3_16e0d0,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0133_th_tampering_4_6ed13d,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0134_th_information_disclosure_1_81b06f,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0134_th_malware_upload_2_2b1b76,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0134_th_man_in_the_middle_3_1c9c66,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0134_th_tampering_4_e2deb9,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0135_th_elevation_of_privilege_1_7d8f23,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0135_th_information_disclosure_2_682ff3,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0135_th_malware_upload_3_4fd5da,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0135_th_man_in_the_middle_4_1ee1e6,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0135_th_spoofing_5_8ff994,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0135_th_tampering_6_b01bc0,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0136_th_malware_upload_1_9e1dab,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0136_th_tampering_2_6a3a3d,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0137_th_information_disclosure_1_65e035,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0137_th_malware_upload_2_0a2b23,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0137_th_man_in_the_middle_3_01720b,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0137_th_tampering_4_b058f4,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0138_th_information_disclosure_1_4e8245,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0138_th_malware_upload_2_0b0ba0,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0138_th_man_in_the_middle_3_2a0624,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0138_th_tampering_4_a1b6c8,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0139_th_malware_upload_1_c18741,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0139_th_tampering_2_54c40a,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0140_th_malware_upload_1_8b92bb,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0140_th_tampering_2_ddc00f,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0141_th_information_disclosure_1_e24fa9,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0141_th_malware_upload_2_71be43,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0141_th_man_in_the_middle_3_c03c0e,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0141_th_tampering_4_0da016,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0142_th_information_disclosure_1_6ed55d,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
