key,type,name,description,zone,owner,criticality,dfd_level,pos_x,pos_y,width,height
dg_file_upload_0084_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0085_E1,ExternalEntity,User CO,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0085_P1,Process,File Service NB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0085_D1,DataStore,Blob Storage MJ,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0086_E1,ExternalEntity,User FN,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0086_P1,Process,File Service MH,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0086_D1,DataStore,Blob Storage OA,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0087_E1,ExternalEntity,User,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0087_P1,Process,File Service VW,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0087_D1,DataStore,Blob Storage RW,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0088_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0088_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0088_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0089_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0089_P1,Process,File Service MK,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0089_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0090_E1,ExternalEntity,User,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0090_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0090_D1,DataStore,Blob Storage,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0091_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0091_P1,Process,File Service BL,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0091_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0092_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0092_P1,Process,File Service JK,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0092_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0093_E1,ExternalEntity,User ZN,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0093_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0093_D1,DataStore,Blob Storage RG,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0094_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0094_P1,Process,File Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0094_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0095_E1,ExternalEntity,User PX,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0095_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0095_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0096_E1,ExternalEntity,User PE,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0096_P1,Process,File Service,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0096_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0097_E1,ExternalEntity,User QZ,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0097_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0097_D1,DataStore,Blob Storage AF,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0098_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0098_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0098_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0099_E1,ExternalEntity,User YE,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0099_P1,Process,File Service CF,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0099_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0100_E1,ExternalEntity,User CV,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0100_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0100_D1,DataStore,Blob Storage,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0121_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0121_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0121_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0122_E1,ExternalEntity,User CR,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0122_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0122_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0123_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0123_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0123_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0124_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0124_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0124_D1,DataStore,Blob Storage XP,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0125_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0125_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0125_D1,DataStore,Blob Storage DM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0126_E1,ExternalEntity,User QG,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0126_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0126_D1,DataStore,Blob Storage RT,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0127_E1,ExternalEntity,User,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0127_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0127_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0128_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0128_P1,Process,File Service ZB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0128_D1,DataStore,Blob Storage MA,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0129_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0129_P1,Process,File Service SX,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0129_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0130_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0130_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0130_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0131_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0131_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0131_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0132_E1,ExternalEntity,User,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0132_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0132_D1,DataStore,Blob Storage GQ,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0133_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0133_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0133_D1,DataStore,Blob Storage NL,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0134_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0134_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0134_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0135_E1,ExternalEntity,User LJ,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0135_P1,Process,File Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0135_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0136_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0136_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0136_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0137_E1,ExternalEntity,User EV,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0137_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0137_D1,DataStore,Blob Storage,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0138_E1,ExternalEntity,User SR,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0138_P1,Process,File Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0138_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0139_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0139_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0139_D1,DataStore,Blob Storage MZ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0140_E1,ExternalEntity,User HA,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0140_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0140_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0141_E1,ExternalEntity,User QN,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0141_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0141_D1,DataStore,Blob Storage QN,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0142_E1,ExternalEntity,User LA,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0142_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0142_D1,DataStore,Blob Storage UZ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0143_E1,ExternalEntity,User,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0143_P1,Process,File Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0143_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0144_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0144_P1,Process,File Service LA,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0144_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0145_E1,ExternalEntity,User,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0145_P1,Process,File Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0145_D1,DataStore,Blob Storage OQ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0146_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0146_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0146_D1,DataStore,Blob Storage,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0147_E1,ExternalEntity,User ZV,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0147_P1,Process,File Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0147_D1,DataStore,Blob Storage QC,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0148_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0148_P1,Process,File Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0148_D1,DataStore,Blob Storage,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0149_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0149_P1,Process,File Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0149_D1,DataStore,Blob Storage,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0150_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0150_P1,Process,File Service UO,,app,,medium,1,0.0,0.0,180.0,100.0
dg_file_upload_0150_D1,DataStore,Blob Storage,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0021_E1,ExternalEntity,Device Agent WE,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0021_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0021_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0021_D1,DataStore,Metrics DB AY,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0022_E1,ExternalEntity,Device Agent GD,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0022_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0022_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0022_D1,DataStore,Metrics DB PT,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0023_E1,ExternalEntity,Device Agent WC,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0023_P1,Process,API Gateway QB,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0023_P2,Process,ETL Worker,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0023_D1,DataStore,Metrics DB TP,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0024_E1,ExternalEntity,Device Agent,,app,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0024_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0024_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0024_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0025_E1,ExternalEntity,Device Agent GC,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0025_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0025_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0025_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0026_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0026_P1,Process,API Gateway CG,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0026_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0026_D1,DataStore,Metrics DB WM,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0027_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0027_P1,Process,API Gateway,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0027_P2,Process,ETL Worker,,app,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0027_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0028_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0028_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0028_P2,Process,ETL Worker SO,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0028_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0029_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0029_P1,Process,API Gateway SQ,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0029_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0029_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0030_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0030_P1,Process,API Gateway,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0030_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0030_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0031_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0031_P1,Process,API Gateway VF,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0031_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0031_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0032_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0032_P1,Process,API Gateway,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0032_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0032_D1,DataStore,Metrics DB LP,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0033_E1,ExternalEntity,Device Agent,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0033_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0033_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0033_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0034_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0034_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0034_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0034_D1,DataStore,Metrics DB BA,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0035_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0035_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0035_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0035_D1,DataStore,Metrics DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0036_E1,ExternalEntity,Device Agent DG,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0036_P1,Process,API Gateway JU,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0036_P2,Process,ETL Worker GD,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0036_D1,DataStore,Metrics DB BL,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0037_E1,ExternalEntity,Device Agent QP,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0037_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0037_P2,Process,ETL Worker NL,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0037_D1,DataStore,Metrics DB RW,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0038_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0038_P1,Process,API Gateway BY,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0038_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0038_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0039_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0039_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0039_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0039_D1,DataStore,Metrics DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0040_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0040_P1,Process,API Gateway,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0040_P2,Process,ETL Worker RP,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0040_D1,DataStore,Metrics DB FZ,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0041_E1,ExternalEntity,Device Agent XW,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0041_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0041_P2,Process,ETL Worker,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0041_D1,DataStore,Metrics DB,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0042_E1,ExternalEntity,Device Agent,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0042_P1,Process,API Gateway FP,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0042_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0042_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0043_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0043_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0043_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0043_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0044_E1,ExternalEntity,Device Agent,,app,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0044_P1,Process,API Gateway CR,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0044_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0044_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0045_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0045_P1,Process,API Gateway FY,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0045_P2,Process,ETL Worker DC,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0045_D1,DataStore,Metrics DB UV,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0046_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0046_P1,Process,API Gateway,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0046_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0046_D1,DataStore,Metrics DB JN,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0047_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0047_P1,Process,API Gateway LJ,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0047_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0047_D1,DataStore,Metrics DB,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0048_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0048_P1,Process,API Gateway VM,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0048_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0048_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0049_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0049_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0049_P2,Process,ETL Worker OV,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0049_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0050_E1,ExternalEntity,Device Agent DJ,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0050_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0050_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0050_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0051_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0051_P1,Process,API Gateway,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0051_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0051_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0052_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0052_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0052_P2,Process,ETL Worker TM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0052_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0053_E1,ExternalEntity,Device Agent SS,,app,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0053_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0053_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0053_D1,DataStore,Metrics DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0054_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0054_P1,Process,API Gateway,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0054_P2,Process,ETL Worker,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0054_D1,DataStore,Metrics DB DD,,app,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0055_E1,ExternalEntity,Device Agent,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_iot_0055_P1,Process,API Gateway FO,,dmz,,medium,1,0.0,0.0,180.0,100.0
