from_key,to_key,label,description,payload_schema,protocol,method,frequency,pii,confidentiality,integrity,availability,auth_required,encryption_in_transit
dg_df_0153_P2,dg_df_0153_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0154_E1,dg_df_0154_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0154_P1,dg_df_0154_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0155_E1,dg_df_0155_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0155_P1,dg_df_0155_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0156_E1,dg_df_0156_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0156_P1,dg_df_0156_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0157_E1,dg_df_0157_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0157_P1,dg_df_0157_P2,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0157_P1,dg_df_0157_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0158_E1,dg_df_0158_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0158_P1,dg_df_0158_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0159_E1,dg_df_0159_P2,F1,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0159_P2,dg_df_0159_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0159_P1,dg_df_0159_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0160_E1,dg_df_0160_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0160_P1,dg_df_0160_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0161_E1,dg_df_0161_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0161_P2,dg_df_0161_P1,F2,,,AMQP,,,1,high,medium,medium,0,0
dg_df_0161_P2,dg_df_0161_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0162_E1,dg_df_0162_P2,F1,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0162_P1,dg_df_0162_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0162_P2,dg_df_0162_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0163_E1,dg_df_0163_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0163_P1,dg_df_0163_D1,F2,,,S3,,,1,high,medium,medium,0,0
dg_df_0164_E1,dg_df_0164_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0164_P2,dg_df_0164_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0164_P2,dg_df_0164_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0165_E1,dg_df_0165_P1,F1,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0165_P2,dg_df_0165_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0165_P2,dg_df_0165_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0166_E1,dg_df_0166_P2,F1,,,AMQP,,,1,high,medium,medium,0,0
dg_df_0166_P2,dg_df_0166_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0166_P2,dg_df_0166_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_df_0167_E1,dg_df_0167_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0167_P2,dg_df_0167_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0167_P1,dg_df_0167_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0168_E1,dg_df_0168_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0168_P1,dg_df_0168_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0168_P2,dg_df_0168_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0169_E1,dg_df_0169_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0169_P2,dg_df_0169_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0169_P1,dg_df_0169_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0170_E1,dg_df_0170_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_df_0170_P1,dg_df_0170_P2,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0170_P1,dg_df_0170_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_df_0171_E1,dg_df_0171_P2,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_df_0171_P2,dg_df_0171_P1,F2,,,SSH,,,0,medium,medium,medium,1,1
dg_df_0171_P1,dg_df_0171_D1,F3,,,NoSQL,,,1,high,medium,medium,0,0
dg_df_0172_E1,dg_df_0172_P2,F1,,,NoSQL,,,1,high,medium,medium,0,0
dg_df_0172_P1,dg_df_0172_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0172_P1,dg_df_0172_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0173_E1,dg_df_0173_P2,F1,,,SSH,,,1,high,medium,medium,1,1
dg_df_0173_P1,dg_df_0173_P1,F2,,,HTTP,,,1,medium,medium,medium,0,0
dg_df_0173_P1,dg_df_0173_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0174_E1,dg_df_0174_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0174_P1,dg_df_0174_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0174_P1,dg_df_0174_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0175_E1,dg_df_0175_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0175_P1,dg_df_0175_P2,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0175_P1,dg_df_0175_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_df_0176_E1,dg_df_0176_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0176_P1,dg_df_0176_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0176_P2,dg_df_0176_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0177_E1,dg_df_0177_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0177_P1,dg_df_0177_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0177_P2,dg_df_0177_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0178_E1,dg_df_0178_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0178_P2,dg_df_0178_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0178_P2,dg_df_0178_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0179_E1,dg_df_0179_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0179_P1,dg_df_0179_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0179_P1,dg_df_0179_D1,F3,,,S3,,,1,high,medium,medium,0,0
dg_df_0180_E1,dg_df_0180_P2,F1,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0180_P1,dg_df_0180_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0180_P1,dg_df_0180_D1,F3,,,HTTPS,,,0,high,medium,medium,1,1
dg_df_0181_E1,dg_df_0181_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0181_P2,dg_df_0181_P2,F2,,,HTTPS,,,1,medium,medium,medium,1,1
dg_df_0181_P1,dg_df_0181_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0182_E1,dg_df_0182_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0182_P1,dg_df_0182_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0183_E1,dg_df_0183_P1,F1,,,SQL,,,1,high,medium,medium,0,0
dg_df_0183_P1,dg_df_0183_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0183_P1,dg_df_0183_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0184_E1,dg_df_0184_P2,F1,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0184_P2,dg_df_0184_P2,F2,,,SQL,,,0,medium,medium,medium,0,0
dg_df_0184_P2,dg_df_0184_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0185_E1,dg_df_0185_P2,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0185_P2,dg_df_0185_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0185_P1,dg_df_0185_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0186_E1,dg_df_0186_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0186_P2,dg_df_0186_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0186_P2,dg_df_0186_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0187_E1,dg_df_0187_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0187_P2,dg_df_0187_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0187_P1,dg_df_0187_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_df_0188_E1,dg_df_0188_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0188_P2,dg_df_0188_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0188_P1,dg_df_0188_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0189_E1,dg_df_0189_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0189_P1,dg_df_0189_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0189_P1,dg_df_0189_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0190_E1,dg_df_0190_P1,F1,,,NoSQL,,,1,high,medium,medium,0,0
dg_df_0190_P1,dg_df_0190_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0191_E1,dg_df_0191_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0191_P1,dg_df_0191_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0192_E1,dg_df_0192_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0192_P1,dg_df_0192_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0193_E1,dg_df_0193_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0193_P2,dg_df_0193_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0193_P1,dg_df_0193_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0194_E1,dg_df_0194_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0194_P1,dg_df_0194_D1,F2,,,SQL,,,0,high,medium,medium,0,0
dg_df_0195_E1,dg_df_0195_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0195_P1,dg_df_0195_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0195_P2,dg_df_0195_D1,F3,,,HTTPS,,,1,medium,medium,medium,1,1
dg_df_0196_E1,dg_df_0196_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0196_P1,dg_df_0196_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0196_P1,dg_df_0196_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_df_0197_E1,dg_df_0197_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0197_P1,dg_df_0197_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0198_E1,dg_df_0198_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0198_P1,dg_df_0198_D1,F2,,,NoSQL,,,1,medium,medium,medium,0,0
dg_df_0199_E1,dg_df_0199_P2,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_df_0199_P1,dg_df_0199_P1,F2,,,AMQP,,,1,medium,medium,medium,0,0
dg_df_0199_P2,dg_df_0199_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0200_E1,dg_df_0200_P1,F1,,,SSH,,,1,high,medium,medium,1,1
dg_df_0200_P1,dg_df_0200_P2,F2,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0200_P2,dg_df_0200_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0201_E1,dg_df_0201_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0201_P1,dg_df_0201_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0201_P2,dg_df_0201_D1,F3,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0202_E1,dg_df_0202_P1,F1,,,S3,,,1,high,medium,medium,0,0
dg_df_0202_P1,dg_df_0202_D1,F2,,,SQL,,,1,high,medium,medium,0,0
dg_df_0203_E1,dg_df_0203_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0203_P1,dg_df_0203_P1,F2,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0203_P1,dg_df_0203_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0204_E1,dg_df_0204_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0204_P2,dg_df_0204_P1,F2,,,WebSocket,,,0,medium,medium,medium,0,0
dg_df_0204_P1,dg_df_0204_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0205_E1,dg_df_0205_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0205_P1,dg_df_0205_P2,F2,,,AMQP,,,1,high,medium,medium,0,0
dg_df_0205_P2,dg_df_0205_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0206_E1,dg_df_0206_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0206_P1,dg_df_0206_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0206_P2,dg_df_0206_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0207_E1,dg_df_0207_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0207_P1,dg_df_0207_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0208_E1,dg_df_0208_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0208_P1,dg_df_0208_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0209_E1,dg_df_0209_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0209_P1,dg_df_0209_P2,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_df_0209_P1,dg_df_0209_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_df_0210_E1,dg_df_0210_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_df_0210_P1,dg_df_0210_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0210_P2,dg_df_0210_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0211_E1,dg_df_0211_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0211_P1,dg_df_0211_D1,F2,,,SQL,,,1,high,medium,medium,0,0
dg_df_0212_E1,dg_df_0212_P2,F1,,,SSH,,,0,high,medium,medium,1,1
dg_df_0212_P2,dg_df_0212_P2,F2,,,SQL,,,0,medium,medium,medium,0,0
dg_df_0212_P1,dg_df_0212_D1,F3,,,SSH,,,0,high,medium,medium,1,1
dg_df_0213_E1,dg_df_0213_P1,F1,,,WebSocket,,,1,high,medium,medium,0,0
dg_df_0213_P1,dg_df_0213_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0213_P2,dg_df_0213_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0214_E1,dg_df_0214_P2,F1,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0214_P2,dg_df_0214_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0214_P1,dg_df_0214_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0215_E1,dg_df_0215_P2,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0215_P1,dg_df_0215_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0215_P1,dg_df_0215_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0216_E1,dg_df_0216_P1,F1,,,SQL,,,0,medium,medium,medium,0,0
dg_df_0216_P1,dg_df_0216_D1,F2,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0217_E1,dg_df_0217_P1,F1,,,WebSocket,,,1,high,medium,medium,0,0
dg_df_0217_P1,dg_df_0217_D1,F2,,,NoSQL,,,1,medium,medium,medium,0,0
dg_df_0218_E1,dg_df_0218_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0218_P1,dg_df_0218_D1,F2,,,SQL,,,1,high,medium,medium,0,0
dg_df_0219_E1,dg_df_0219_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0219_P1,dg_df_0219_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0219_P1,dg_df_0219_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0220_E1,dg_df_0220_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0220_P2,dg_df_0220_P2,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_df_0220_P1,dg_df_0220_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0221_E1,dg_df_0221_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0221_P1,dg_df_0221_D1,F2,,,SQL,,,1,high,medium,medium,0,0
dg_df_0222_E1,dg_df_0222_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0222_P1,dg_df_0222_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0223_E1,dg_df_0223_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0223_P1,dg_df_0223_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0223_P1,dg_df_0223_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0224_E1,dg_df_0224_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0224_P1,dg_df_0224_D1,F2,,,SQL,,,1,high,medium,medium,0,0
dg_df_0225_E1,dg_df_0225_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0225_P2,dg_df_0225_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0225_P1,dg_df_0225_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0226_E1,dg_df_0226_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0226_P1,dg_df_0226_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0227_E1,dg_df_0227_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0227_P2,dg_df_0227_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0227_P2,dg_df_0227_D1,F3,,,AMQP,,,1,medium,medium,medium,0,0
dg_df_0228_E1,dg_df_0228_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0228_P1,dg_df_0228_P1,F2,,,NoSQL,,,1,medium,medium,medium,0,0
dg_df_0228_P2,dg_df_0228_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0229_E1,dg_df_0229_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0229_P1,dg_df_0229_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0230_E1,dg_df_0230_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0230_P2,dg_df_0230_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0230_P1,dg_df_0230_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0231_E1,dg_df_0231_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0231_P1,dg_df_0231_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0231_P1,dg_df_0231_D1,F3,,,NoSQL,,,1,high,medium,medium,0,0
dg_df_0232_E1,dg_df_0232_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0232_P1,dg_df_0232_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0232_P1,dg_df_0232_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0233_E1,dg_df_0233_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0233_P1,dg_df_0233_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0233_P1,dg_df_0233_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0234_E1,dg_df_0234_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0234_P2,dg_df_0234_P2,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_df_0234_P1,dg_df_0234_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0235_E1,dg_df_0235_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0235_P1,dg_df_0235_D1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0236_E1,dg_df_0236_P2,F1,,,WebSocket,,,1,high,medium,medium,0,0
dg_df_0236_P2,dg_df_0236_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0236_P1,dg_df_0236_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0237_E1,dg_df_0237_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0237_P2,dg_df_0237_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0237_P2,dg_df_0237_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0238_E1,dg_df_0238_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0238_P2,dg_df_0238_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0238_P2,dg_df_0238_D1,F3,,,S3,,,1,medium,medium,medium,0,0
dg_df_0239_E1,dg_df_0239_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0239_P1,dg_df_0239_D1,F2,,,WebSocket,,,1,medium,medium,medium,0,0
dg_df_0240_E1,dg_df_0240_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0240_P1,dg_df_0240_D1,F2,,,WebSocket,,,1,medium,medium,medium,0,0
dg_df_0241_E1,dg_df_0241_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0241_P1,dg_df_0241_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0242_E1,dg_df_0242_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0242_P1,dg_df_0242_D1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0243_E1,dg_df_0243_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0243_P2,dg_df_0243_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0243_P2,dg_df_0243_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0244_E1,dg_df_0244_P2,F1,,,WebSocket,,,0,high,medium,medium,0,0
dg_df_0244_P2,dg_df_0244_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0244_P2,dg_df_0244_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0245_E1,dg_df_0245_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0245_P1,dg_df_0245_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0245_P2,dg_df_0245_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0246_E1,dg_df_0246_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_df_0246_P2,dg_df_0246_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0246_P2,dg_df_0246_D1,F3,,,S3,,,0,high,medium,medium,0,0
dg_df_0247_E1,dg_df_0247_P2,F1,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0247_P2,dg_df_0247_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0247_P1,dg_df_0247_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0248_E1,dg_df_0248_P2,F1,,,WebSocket,,,1,high,medium,medium,0,0
dg_df_0248_P1,dg_df_0248_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0248_P2,dg_df_0248_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0249_E1,dg_df_0249_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0249_P2,dg_df_0249_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0249_P1,dg_df_0249_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0250_E1,dg_df_0250_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0250_P2,dg_df_0250_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0250_P2,dg_df_0250_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0251_E1,dg_df_0251_P2,F1,,,gRPC,,,0,high,medium,medium,0,0
dg_df_0251_P2,dg_df_0251_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0251_P1,dg_df_0251_D1,F3,,,NoSQL,,,1,high,medium,medium,0,0
dg_df_0252_E1,dg_df_0252_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0252_P1,dg_df_0252_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0252_P2,dg_df_0252_D1,F3,,,S3,,,0,medium,medium,medium,0,0
dg_df_0253_E1,dg_df_0253_P1,F1,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0253_P1,dg_df_0253_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0253_P1,dg_df_0253_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0254_E1,dg_df_0254_P1,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_df_0254_P1,dg_df_0254_D1,F2,,,HTTPS,,,0,high,medium,medium,1,1
dg_df_0255_E1,dg_df_0255_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0255_P1,dg_df_0255_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0256_E1,dg_df_0256_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0256_P1,dg_df_0256_P2,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0256_P1,dg_df_0256_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0257_E1,dg_df_0257_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0257_P1,dg_df_0257_D1,F2,,,S3,,,1,high,medium,medium,0,0
dg_df_0258_E1,dg_df_0258_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0258_P1,dg_df_0258_D1,F2,,,S3,,,1,high,medium,medium,0,0
dg_df_0259_E1,dg_df_0259_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0259_P1,dg_df_0259_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0260_E1,dg_df_0260_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0260_P1,dg_df_0260_D1,F2,,,SQL,,,1,high,medium,medium,0,0
dg_df_0261_E1,dg_df_0261_P2,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0261_P2,dg_df_0261_P2,F2,,,SSH,,,0,medium,medium,medium,1,1
